modesX,modesY,coeffINI,accumINIinside,accumINIoutside,accumINIototal,coeffGD,accumGDinside,accumGDoutside,accumGDototal,coeffLSGD,accumLSGDinside,accumLSGDoutside,accumLSGDototal
1,23,4.930441519937381e-06,8.388693697926017,0.004038153906350305,8.392731851832368,6.006590522495588e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,5.879092328667576e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,24,3.247982184933478e-05,8.388693697926017,0.004038153906350305,8.392731851832368,1.6670875025084474e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.897683084855119e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,25,3.529133189595348e-06,8.388693697926017,0.004038153906350305,8.392731851832368,4.09334628024633e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.118224076468269e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,26,2.656649890704945e-05,8.388693697926017,0.004038153906350305,8.392731851832368,1.754918612565433e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.7615677687622925e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,27,9.494569763800453e-06,8.388693697926017,0.004038153906350305,8.392731851832368,2.8700407102378205e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.1701328688223077e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,28,1.2893749450631632e-05,8.388693697926017,0.004038153906350305,8.392731851832368,1.1690786640394954e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.7937277896426955e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,29,2.350571571593636e-05,8.388693697926017,0.004038153906350305,8.392731851832368,2.931554334476531e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.1900470027729402e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,30,1.1806814912552472e-05,8.388693697926017,0.004038153906350305,8.392731851832368,1.0675341412372644e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.1442185983247218e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,31,3.708680662804332e-08,8.388693697926017,0.004038153906350305,8.392731851832368,3.667288730630764e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.726197417458673e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,32,2.730695039248938e-05,8.388693697926017,0.004038153906350305,8.392731851832368,8.258106007265516e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.588335605101535e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,33,2.7071963685324835e-06,8.388693697926017,0.004038153906350305,8.392731851832368,3.441338896446118e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.2288460682768622e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,34,2.787834697262605e-06,8.388693697926017,0.004038153906350305,8.392731851832368,9.239688689453242e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.2586663950141805e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,35,7.878013488818925e-06,8.388693697926017,0.004038153906350305,8.392731851832368,1.17812942686983e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.4666238596079639e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,36,4.293450530911221e-05,8.388693697926017,0.004038153906350305,8.392731851832368,1.4968136057421934e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.1602670947704198e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,37,1.4075810519518856e-07,8.388693697926017,0.004038153906350305,8.392731851832368,3.651763192211056e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.1207477566468261e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,38,1.1705093272189297e-08,8.388693697926017,0.004038153906350305,8.392731851832368,1.466151324122073e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.4130032453654677e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,39,3.979965277337214e-05,8.388693697926017,0.004038153906350305,8.392731851832368,1.799383911569407e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,9.60062031486186e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,40,2.482607778631219e-06,8.388693697926017,0.004038153906350305,8.392731851832368,2.4533129507705828e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.883998746184383e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,41,0.00010354296920520424,8.388693697926017,0.004038153906350305,8.392731851832368,1.617325993666082e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.216639284541775e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,42,2.3265662503947836e-07,8.388693697926017,0.004038153906350305,8.392731851832368,1.0409946455394229e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.7441407711001204e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,43,6.4758320479876665e-06,8.388693697926017,0.004038153906350305,8.392731851832368,2.3931648964632523e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.1723781111200286e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,44,5.490951772888384e-05,8.388693697926017,0.004038153906350305,8.392731851832368,2.1193680136558087e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.172975275122762e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,45,7.286973099099592e-07,8.388693697926017,0.004038153906350305,8.392731851832368,1.343427877739023e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,7.130638300441884e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,46,4.410427345667798e-06,8.388693697926017,0.004038153906350305,8.392731851832368,4.6147374491160634e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.811904093447466e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,47,0.00010277098612413022,8.388693697926017,0.004038153906350305,8.392731851832368,2.9457336245021474e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.1109237972521686e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,48,3.368323421400781e-07,8.388693697926017,0.004038153906350305,8.392731851832368,3.905705563132214e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.10637020701541e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,49,2.2615348682685836e-07,8.388693697926017,0.004038153906350305,8.392731851832368,1.5532932125755408e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.1072235626721614e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
1,50,8.055117849610555e-05,8.388693697926017,0.004038153906350305,8.392731851832368,5.800336059901453e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.743576112316237e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
